,1D Gray Entropy,2D Gray Entropy,1D Hue Entropy,Color Richness,Area,Horizontal Intervals,Vertical Intervals,Dominant X,Dominant Y,Dominant Z,label
0,3.757318877712695,8.199638492087686,2.9843056808983133,4.0,0.18017187597479567,0.0,0.009840310746655158,-0.022779220850088926,-0.03135290774048238,0.8235294117647058,1
1,4.71488817019603,9.984443460704087,4.135667761468236,3.0,0.9835209167255318,0.0036264155745005726,0.006751624609671702,-0.04559328552678981,-0.1024041959362848,0.7725490196078432,1
2,5.070659124656516,10.30457117756642,4.157235309148032,4.0,0.9958052024083831,0.0033483097988874625,0.007572733843216362,-0.014302088549891255,0.20452939512593582,0.396078431372549,1
3,4.861554470697883,9.968198710274935,4.632746506878313,4.0,0.9958028659261984,0.0021962011655514784,0.0037859966730756766,-0.034903352070172464,-0.07839421228213322,0.23529411764705882,1
4,4.831611839441459,9.891949093669059,4.300435853390769,2.0,0.9767158168611363,0.0023473116211721852,0.006901202652579521,-0.1224849682839314,0.2303607214586958,0.4588235294117647,1
5,4.62183461489813,9.527658931254805,4.017311739411776,5.0,0.9750560377033163,0.0014565735325969243,0.0045300236871118095,0.6295197418432622,0.06616519105108215,0.7686274509803922,1
6,4.435205791594132,8.815174988829424,2.846032835709851,2.0,0.9804204329673825,0.0005733070348454964,0.001186949853994664,-0.4612807437801941,-0.04848255981779976,0.8156862745098039,1
7,4.048551658646673,8.808888904434038,2.1981303551390234,1.0,0.9811351679416318,0.0023062730627306273,0.0030610794678094695,-0.5418060375184571,-0.17604345312765166,0.7411764705882353,1
8,4.484922395419019,9.25721047221793,3.3237773852750108,4.0,0.9811562302749769,0.0024929713582850115,0.004099567146766685,0.5014981723338758,0.22328137195284525,0.7607843137254902,1
9,4.69233658990226,9.915810951195027,2.272552659640453,1.0,0.9815044752257269,0.007252640093968507,0.0075895467231470145,0.5516586999109704,-0.1172586764684307,0.8509803921568627,1
10,4.958007097319616,9.666791668972198,3.8888061995306984,5.0,0.9825784712493958,0.003338785119748315,0.0036755963150983777,0.3421212505028741,0.3542769258876633,0.7176470588235294,1
11,3.8891759921802467,8.040763660967656,1.4351209989951643,1.0,0.9833907812922411,0.0008225616921269095,0.0018122121780658367,0.7032987312572088,0.0,0.807843137254902,1
12,4.990397968514113,9.67978876233767,4.43651961462624,4.0,0.9833907812922411,0.003530605704518748,0.0035871141054067885,1.6334274031534017e-17,0.2667589388696655,0.6941176470588235,1
13,5.003232336971413,9.719961109147608,4.587125941354244,4.0,0.9815179996337284,0.0032190862449165032,0.003986125640037439,0.0029369089200110346,0.009038876233301114,0.807843137254902,1
14,4.850996745470328,10.034059990526107,3.1827154518080385,3.0,0.9811806617746713,0.004098226822976194,0.003749836963610278,0.4244526776824031,0.18897850766022417,0.7137254901960784,1
15,5.092745289919565,9.722925056932901,4.181366050452975,7.0,0.9812393705780804,0.0019798882199348307,0.002146686659259339,-0.0826255299662385,-0.002885347086084503,0.25098039215686274,1
16,4.698367325488695,9.426515137192995,3.3394584070818296,5.0,0.9014465360481496,0.0011808252151599792,0.00282556115644567,0.07532910179806818,0.058853544492492,0.8705882352941177,1
17,5.144858314034276,9.894936085815367,4.345929819003902,6.0,0.981198020471442,0.002291306098901697,0.0029769328373586094,0.4166347781299637,0.4314379425329857,0.7843137254901961,1
18,4.68647692970503,9.88915421626447,4.502782312109837,2.0,0.9856015926634593,0.0018932647272247509,0.004274578828262509,-0.06397709402662359,0.04315309480378636,0.7568627450980392,1
19,5.002942929816035,9.596378307782839,4.320773050308555,6.0,0.981218750100353,0.0023511739542174184,0.003882970093559029,0.23814098312019924,0.30480655862693223,0.7529411764705882,1
20,5.124099487489193,9.826907012793304,3.886749814686863,5.0,0.981218750100353,0.0013388629461515854,0.0020658698826456112,0.0870919747500729,0.058744278717549746,0.8117647058823529,1
21,4.965196632623242,9.726774637899128,3.836929021355363,6.0,0.9876099569530227,0.0032941595441595443,0.005840876707736149,0.40863016345267605,0.4538297734672407,0.8196078431372549,1
22,4.44211543853178,8.552554088589913,3.2306655548325525,2.0,1.0,0.0005872975920798725,0.0022147413182140325,-0.04268904034377783,-0.044205795342610536,0.8705882352941177,1
23,5.000617804510326,9.905674229887598,3.9592192654032603,3.0,0.9704606851556543,0.0022765441313677926,0.002195974756950367,-0.02383822183846488,-0.04887559781182397,0.8156862745098039,1
24,5.038555133706353,9.804026449393879,4.148158226743019,4.0,0.9805737160239305,0.001521345894457282,0.0013937282229965157,-0.0015859748213131832,-0.04541637668345141,0.7725490196078432,1
25,4.562146411895136,8.984936033121029,3.597161093497423,5.0,0.9587165476306437,0.00015228978570651583,0.00030844155844155847,-0.011446299651287222,-0.008316223484953098,0.3607843137254902,1
26,4.628592068226452,9.651910490572945,4.3628200706230915,2.0,0.9865996116174868,0.001718834336860088,0.0032015459340888914,0.004342084984706149,-0.02042790375696283,0.7607843137254902,1
27,4.98335782411437,10.079922453525148,4.487281546621325,3.0,0.9865737574010393,0.003013200438093142,0.004014315100121742,0.046011550440169,-0.04142898610074222,0.7176470588235294,1
28,5.008996777830351,10.363446880140941,4.385536547308889,4.0,0.9968921809618524,0.0026875419928436384,0.007308513332609718,0.13959908830129758,0.05080991287237154,0.8235294117647058,1
29,4.7570960891326814,10.13260274323015,4.6458969294852865,2.0,0.9865116690407982,0.0028043611547996696,0.006660086183107262,0.17003218742790668,0.023896465547391475,0.796078431372549,1
30,5.165522813235756,10.214136078385758,4.39755425886115,6.0,0.9968938279471155,0.003281301270332349,0.0073971980466854565,0.455950703388321,-0.1307417603300838,0.8117647058823529,1
31,5.064271259016284,9.995667407850851,4.768234026307202,7.0,0.9442111165458483,0.0028220194835317765,0.00375645897695273,0.07724640279815059,-0.04459823144944256,0.7843137254901961,1
32,4.945047987085828,9.687197777559861,4.560144029495435,9.0,0.9020688974617536,0.0018430574400723654,0.0034554328339639075,0.04568566556470291,-0.03319257895298673,0.8,1
33,4.91778972211864,9.864961755633383,4.277095625804565,3.0,0.8746943100496251,0.0015959144589849984,0.0026271345468192905,-0.04823659193758426,-0.015673018799670528,0.7607843137254902,1
34,5.150484589171726,10.428099045196076,4.3343124126368515,8.0,0.9865855394249928,0.003647282617239699,0.008241787012116579,0.6431814349426086,-0.04497562724678919,0.7647058823529411,1
35,4.604962106976513,9.737192897260387,4.226770042122254,5.0,0.9866112836230189,0.003442909022308164,0.005498228059203669,-0.09344783289588827,0.04968709411906958,0.7294117647058823,1
36,4.3670728236909095,9.265430942033428,3.9788585148540214,1.0,0.9325016095183151,0.0006958051300320627,0.0026189485365515327,-0.013416258841381028,-0.04678805486574055,0.8274509803921568,1
37,4.808686165576392,10.114933662273094,3.9049320397116887,2.0,0.8167737101928648,0.004176489973889016,0.006825639355759838,-0.3151430501193861,-0.09036581547569064,0.7333333333333333,1
38,4.915731606712859,9.936418671233502,3.9877054608056524,7.0,0.9865855394249928,0.001865564097323754,0.002796133586067505,-0.0038020042445290206,0.0020215615160330547,0.0784313725490196,1
39,4.975029557053902,9.895049241378542,4.458388131816986,6.0,0.9865902381604843,0.0035424756454799375,0.002249636395977859,0.0276333278361861,0.00587364515236023,0.6549019607843137,1
40,5.101581573420157,9.908058096919355,4.455456885499863,5.0,0.996899830885736,0.0022258027866431176,0.007141572687337837,0.546732834488009,-0.1567731175322705,0.788235294117647,1
41,4.852757902290373,9.795793962115239,2.9878707179668007,2.0,0.98661361207408,0.0027590435315757206,0.007303528823412967,0.5011141773916983,0.2024632698040571,0.7490196078431373,1
42,4.109314283134886,8.75318974701402,1.8603210789197873,2.0,0.5664136131234603,0.0014269406392694063,0.001924629043273111,0.09581969246734043,0.03871366870826495,0.8235294117647058,1
43,5.020359425851463,9.873462977698393,4.380531049087218,4.0,0.9772822646050807,0.003141077426761342,0.005660697075924298,-0.5185385321826342,-0.2095031661078517,0.6823529411764706,1
44,4.77045940237941,9.44670742860766,4.2213290342879555,3.0,0.9969003738195784,0.0027009161424926924,0.004483406772871537,0.1721983586840227,0.1783166204022871,0.7803921568627451,1
45,5.189988012024171,10.704089980035297,3.6169971779495143,3.0,0.996899830885736,0.0066929011867505345,0.014478382613610091,-0.302812862221149,-0.2540901610055026,0.5333333333333333,1
46,5.141717937099791,10.6218072261932,3.712220846135289,3.0,0.9968987436294734,0.007312614259597806,0.014033084964698744,-0.30564024655561345,-0.2564626181577482,0.5529411764705883,1
47,4.863217981601958,10.336159839576077,2.4590356378839253,3.0,0.9968833250410938,0.006839815923847948,0.010929246142236332,0.3504090054796996,-0.18631577315267506,0.5411764705882353,1
48,5.268573497091736,10.156879866607062,3.902141088097605,3.0,0.9968971092647457,0.004682364828617114,0.006363917207290701,0.005702735767011714,-0.017551215986992455,0.7843137254901961,1
49,4.317086408624189,8.830391539669714,3.283792023535551,2.0,0.7145200366003286,0.0008854181786512613,0.0013688267713699075,0.08430512581246438,0.04867358708189157,0.8274509803921568,1
50,4.686835983531225,9.4929991634874,2.5780492068303094,4.0,0.9975024159262854,0.002800420583611814,0.0042034576662815645,0.5749296624382322,-0.12220507224997743,0.8235294117647058,1
51,5.140831689220122,10.615277229175932,3.769892542449634,6.0,0.9968976545178246,0.0029901155764880862,0.004420930196651621,-0.061429255954473586,-0.019959575184541,0.09803921568627451,1
52,4.748213444155287,9.808213761951725,4.863604433915576,2.0,0.996901458301639,0.001590596886974664,0.004264075039510683,-0.0100530027552065,-0.014904189501220206,0.6549019607843137,1
53,4.8280846061342855,9.71708726504016,3.826627956240934,4.0,0.9333435362782364,0.0028249995845588847,0.0012798446533386293,-0.010682139741004801,-0.03725304842390717,0.8235294117647058,1
54,4.638048278565069,9.19311355411593,2.3120373946372665,3.0,0.9636084502380996,0.0013062197619636414,0.0009435157041540021,0.1018084232465492,0.041133273002531515,0.8235294117647058,1
55,4.610848019181042,9.460645960800962,2.8939234364082287,4.0,0.9812290739291625,0.0033961401560918263,0.00543865713236406,0.7427598819940765,0.07806720938301151,0.8352941176470589,1
56,5.017217605431922,10.25974720305467,4.604098373273476,6.0,0.9811139929252728,0.003876735195923388,0.007941901890929021,0.0559010216497867,0.06662024338082,0.7647058823529411,1
57,4.658903606209942,9.697730820954707,4.234583508980729,3.0,0.9811702096722599,0.0051595206217548905,0.0046745246568931555,0.4737528725491807,-0.10069928167035032,0.7098039215686275,1
58,4.791769353570572,9.589324213758868,3.438033742119825,5.0,0.9815645853412976,0.0017512039527174932,0.0017207523770152956,0.678722001549525,0.0713365569308521,0.7803921568627451,1
59,4.9553178512657325,10.355021070516482,4.284305316291765,5.0,0.9815482530283339,0.0023611843261289755,0.004392217932970697,0.04682205446130478,-0.01704183413110598,0.21176470588235294,1
60,4.390382546938549,9.362292707739847,2.8870453325222596,1.0,0.9811351679416318,0.0021909594095940958,0.0046681461884094414,-0.300589292310052,0.2348460935636698,0.41568627450980394,1
61,4.9850487344089345,10.495034912065742,4.106261339606808,5.0,0.9821317569958142,0.0042248763822211885,0.010512656975081924,-0.20454947583044691,0.17163738972683404,0.7019607843137254,1
62,4.739398222520799,9.867519466978953,3.782842931832808,5.0,0.9811351679416318,0.0038932085749428923,0.005127308108580862,0.6878527908080388,0.07229624155324026,0.7803921568627451,1
63,4.65549551017955,9.63690272736691,2.8832101015758287,2.0,0.9811910861893943,0.0025743177785760157,0.005335026647996787,-0.5476271908208096,-0.17793486049037718,0.7568627450980392,1
64,4.708676261841553,9.401451206165536,3.7548505483971724,3.0,0.9834086432626579,0.002702702702702703,0.002190231143811002,-0.5328904417803673,-0.1328645095833191,0.7294117647058823,1
65,4.439659347351846,9.301933344023,2.95757619548601,1.0,0.981198020471442,0.0027267086830160335,0.0044898003448687225,-0.1874971164936562,0.32475453203967325,0.4980392156862745,1
66,5.071849296338728,10.531378585943141,4.382963702647791,6.0,0.9812083989838901,0.004511859277884814,0.0064224754148074345,-0.030086200996890796,-0.08266115787613065,0.2549019607843137,1
67,5.037259761322589,10.152179085339247,4.720742360765527,6.0,0.9811702096722599,0.0038152151433018754,0.005855399919461042,0.033462945774668365,-0.030130171709630706,0.23921568627450981,1
68,4.743583164211123,10.02865000581097,3.986684446107691,3.0,0.981218750100353,0.004217962533607637,0.005835271213022551,0.11496260493814435,-0.004014582627215781,0.21568627450980393,1
69,4.647554619488981,9.501778182676253,3.3741434482778687,2.0,0.9811492219619583,0.002827930065014936,0.004114148524035576,-0.1546388652637395,0.42486679048221004,0.6862745098039216,1
70,4.722015974468313,9.757216309200455,2.6060329645720834,4.0,0.9811033628779979,0.005408759444737304,0.006981185923470396,0.6691346164695176,-0.023366695700680947,0.7725490196078432,1
71,5.076718076143462,10.311087708815126,4.162414019976881,4.0,0.9814738670342069,0.003944904313908004,0.004275492346204116,-0.3951656279471351,-0.12839709579426875,0.6196078431372549,1
72,4.667363094133895,9.571662996470033,3.2065980424846616,2.0,0.9834204997823467,0.0020403803012498663,0.003237173363900741,0.5489708877277594,-0.03838778402860118,0.6588235294117647,1
73,4.787877381561171,9.892777251322329,3.83477066513903,3.0,0.9827897145209558,0.005227011571042997,0.007980905497128366,0.16755143196074457,-0.12173324094767764,0.788235294117647,1
74,4.9705218779401035,10.349158657165386,3.6389807694008,4.0,0.9833728260478275,0.006564469607947869,0.006888480365960539,0.2411245557202209,0.04251676488481658,0.3411764705882353,1
75,4.802861581130014,9.764132458366735,4.35332557391314,4.0,0.9811245945752709,0.004096380249516781,0.00597166878311512,-0.02718610885651288,0.19343921582707307,0.3411764705882353,1
76,4.78849990424197,9.702366406992166,3.7815760969881804,6.0,0.981222194403251,0.0025688752462745866,0.0031190537969209477,0.6499346405228758,0.0,0.7333333333333333,1
77,5.0131370943608085,10.223382111714288,3.460745022437303,5.0,0.9811910861893943,0.005453417366032067,0.00701205943968652,0.6189665683283971,-0.06505600781917623,0.7450980392156863,1
78,5.07087455859923,10.638089322160653,2.944267602686623,3.0,0.9811910861893943,0.005110537831042027,0.0062251023044275836,0.13230727459153632,0.023329342254491403,0.20392156862745098,1
79,4.821810383797504,9.993271962081131,2.7923755551916827,3.0,0.9873391933848589,0.004935954531959112,0.008288665461427046,0.355026947345065,0.024825902581876936,0.796078431372549,1
80,4.964321022092372,10.33115682478824,2.797820893993591,4.0,0.9896593673965937,0.004159715514970586,0.006928672525591653,0.19900613417270915,0.035090150781137475,0.28627450980392155,1
81,5.02341286577665,10.475567202252172,3.754763582750051,6.0,0.9821519112405285,0.0037700851699007817,0.007561633619933322,-0.37957971817897407,-0.1689997788946093,0.6196078431372549,1
82,4.685502995860811,9.501439491572743,3.402368110720605,4.0,0.981648633473451,0.0031519065190651905,0.003933910306845004,-0.14192683640150408,0.4368058878762747,0.7098039215686275,1
83,4.532244000654162,9.611330364025216,3.1819882574235097,3.0,0.9812462199637116,0.002837659955546924,0.004478191047929039,0.6844842540201249,0.09619798840063208,0.7764705882352941,1
84,4.545302304560474,9.37913787272031,3.866954451047437,3.0,0.9833487393618717,0.0014440277598172335,0.002831585044082631,-0.13748668073519557,0.3088001408532775,0.5490196078431373,1
85,4.592010140361894,9.05092075563364,2.34266365426441,2.0,0.9811702096722599,0.0019429840316102277,0.0028841653878386173,0.5279493948356765,0.21330540142741342,0.7764705882352941,1
86,4.837311578776831,9.932140785153157,3.6450525852804505,3.0,0.9865831870465239,0.0034953125081880446,0.009607325454697845,0.2735871997592876,0.028755173409177784,0.8156862745098039,1
87,5.01512570271319,10.246586852687381,3.827427035800155,4.0,0.9910935180603662,0.004974585049745851,0.007837641128668443,0.181286409897057,0.03196568530062524,0.7450980392156863,1
88,4.752646777457397,10.154950198291221,3.6352507091250574,2.0,0.9811139929252728,0.008198251625373397,0.011860783776377089,0.4963064757570264,0.0173314040371728,0.8117647058823529,1
89,4.160806982234035,8.636580227434072,4.3290436227611435,1.0,0.9519540640377633,6.329113924050633e-05,0.0012887913434054717,-0.015952141362373468,-0.015404803847779685,0.807843137254902,1
90,4.874538352729582,9.662427467317604,3.4365853022362836,4.0,0.9812564715507434,0.0009602727606223431,0.002631692248078703,0.11758556916488022,0.07347561839794811,0.7686274509803922,1
91,4.507283035127177,9.124211328473347,3.943571231043329,4.0,0.9865595522529829,0.0019662149305482144,0.0032355478861087143,-0.010733007073104824,-0.037430443892592445,0.8274509803921568,1
92,4.914626415443769,9.681183365870245,3.9986670186175495,5.0,0.9001216029308472,0.003172270821942774,0.006570048309178744,0.04413374645464161,0.006202593565279041,0.8117647058823529,1
93,4.948744263447541,9.82089616268023,3.531867916206658,2.0,0.9248750920086996,0.0007155115068784133,0.0013355835214699243,0.036724336793540945,0.0,0.7803921568627451,1
94,5.174163186856276,10.23576051299215,3.900445108826151,5.0,0.9878527460644249,0.003788772029115377,0.00533340311943892,-0.4471548447326762,-0.12821958844679102,0.7803921568627451,1
95,4.825223996638982,9.763110787709417,3.483505980688888,5.0,0.9878599810667398,0.0030813249697369868,0.005449662465776329,-0.4515048094736666,-0.09597030987920109,0.8117647058823529,1
96,5.190837318534939,10.521271945190762,4.373801808500236,6.0,0.9969030815694981,0.004792447763352235,0.009798445163042643,-0.18685638469966434,-0.10788158400615151,0.45098039215686275,1
97,4.625284080647864,9.38065671972042,3.5624540176466333,6.0,0.9182080933905752,0.0020898641588296763,0.0029801098951001315,0.03183535574037884,-0.014174013582618427,0.807843137254902,1
98,4.178147980792447,8.751955532279382,3.7522362238732154,2.0,0.7864651569031131,0.001188118811881188,0.003417616922822674,0.030888306857228955,-0.0077013198599202234,0.8117647058823529,1
99,4.402112794635241,9.313033663889605,3.5150475544178645,3.0,0.8966666151181492,0.0006818819943042798,0.0018524235875270144,0.04317237391935443,-0.00917657135943054,0.803921568627451,1
100,5.117246070871818,9.966995092946648,4.188678775773761,9.0,0.9968932794220577,0.005479252279983541,0.009590010276855385,-0.2803587182982766,-0.2352488971214188,0.6392156862745098,1
101,4.051376748783129,8.53234616384282,3.546397847997549,5.0,0.6754774487165579,0.002161022732442638,0.003838481532974672,0.027511531059610666,-0.008939038314790874,0.8196078431372549,1
102,5.140731867131172,10.471525442050035,4.437387365503083,5.0,0.9968954707093394,0.003239633952613843,0.008104304251666486,-0.135158954206962,-0.2162995413264794,0.6078431372549019,1
103,4.586871621313426,10.038827662032869,2.916192128344372,2.0,0.9865737574010393,0.005297992422455941,0.007797741488602494,0.2849788511745713,-0.01992766253396198,0.8470588235294118,1
104,4.711957173297393,10.111262908623045,3.57472534945962,1.0,0.9549878345498783,0.003327476389193938,0.006680731364275668,0.049433487210024565,-0.008716457545634153,0.8,1
105,4.942367616686401,9.802117248615739,3.5536152676921566,5.0,0.996899830885736,0.002143174376930148,0.004022914686464408,0.571574695865909,-0.1007840403713949,0.8,1
106,5.11380800956856,10.0998932988842,4.440591627801114,6.0,0.9969019998510353,0.004776954936531053,0.006534439161499125,0.5815968865088901,0.08173811189027143,0.788235294117647,1
107,4.383128558568027,9.250292762636482,3.844892269920762,5.0,0.9584871568422465,0.006687051387832802,0.011495671018893025,-0.009489917698533043,-0.044646552540990925,0.8313725490196079,1
108,5.1632390112861115,9.91447305832177,4.49058329794291,10.0,0.9981751824817519,0.0030624154349869342,0.006551717072371117,0.5935471851665045,-0.06238432299102029,0.7764705882352941,1
109,5.0851203745673,10.331638232427702,4.232035069962364,3.0,0.996898199305869,0.0016783895722946942,0.0039817682343378635,-0.09466332720365765,0.020121311346653736,0.796078431372549,1
110,4.355973814526469,9.138869424465465,3.223472768393738,6.0,0.8138017756997724,0.0008587513119811711,0.0011415093149682773,0.03431871385352808,-0.006051315195590378,0.807843137254902,1
111,3.94096374963917,8.401085927090149,3.0886981319550166,3.0,0.4822594924561827,0.0009112679339648632,0.0018803418803418803,-0.012374936614415431,-0.03808613869177362,0.8509803921568627,1
112,4.049017564545639,8.716091616333875,3.1630308300688936,2.0,0.9956201265538975,0.000786470621936801,0.003627856163748235,-0.0018376912988752419,-0.052624593490401904,0.8392156862745098,1
113,4.657456070025662,9.188977750272972,2.71450779196777,3.0,0.9692787913885159,0.0011353944273320405,0.0015162384244163298,0.0873087165991069,0.05889047294067935,0.8392156862745098,1
114,4.337597370921503,8.931824906696633,2.393201821663958,3.0,0.8067816368546296,0.0005692197717825845,0.0005799890592972905,0.08060932113118469,0.058566099955446885,0.8196078431372549,1
115,4.348539331316688,8.97592289227677,2.468926272091339,4.0,0.7718474097351334,0.001955500276395799,0.002290809327846365,0.08458031920538481,0.05705014566128312,0.8392156862745098,1
116,4.770410907142766,9.342453215025257,3.9256643466678667,6.0,0.6708391616379691,0.0016435185185185185,0.0026625386996904023,-0.013220842419855505,-0.04068956906317751,0.8392156862745098,1
117,5.073145004143116,9.949919682301916,4.72183220461158,9.0,0.9969030815694981,0.0025769735279232383,0.0035411744809950136,-9.130469330667231e-18,-0.0497039600153787,0.792156862745098,1
118,4.771949835720837,9.691192903424911,4.299198081234375,4.0,0.9565202779906171,0.0015250967331673511,0.0031665237891127305,0.021911441008180765,-0.030158511255130686,0.792156862745098,1
119,4.906969982333404,9.603796779936708,4.244708108544198,5.0,0.917228108954146,0.005243903820234899,0.008038168626920824,0.01051211988337188,-0.01977042207155091,0.8156862745098039,1
120,4.361342378738559,9.012592803224175,4.352374345486568,4.0,0.9644702902292009,0.0004889663676176709,0.002705330346197743,0.0030713325625174002,-0.02185366672270901,0.803921568627451,1
121,4.986078825419864,9.925830248138713,4.183182713160916,2.0,0.8943936267414047,0.0005616947131918016,0.0006589186917055769,-0.003891068013001148,-0.027686387527445976,0.792156862745098,1
122,5.136551982828471,10.073517238919344,4.668220433934343,6.0,0.9969057778410374,0.00458071246346275,0.007967353284104159,0.023063882641323655,-0.015556785273026997,0.788235294117647,1
123,5.120988402835903,10.233012220885955,4.945238961268404,6.0,0.996887214504356,0.005406334473976156,0.0049085229808121375,0.020010870538698388,0.0006987949974110921,0.7294117647058823,1
124,5.1013780909942605,9.7985248634442,4.272811418327062,5.0,0.9513826383408956,0.0025002548543038186,0.003236559139784946,0.01516933630682398,-0.04167740897111202,0.807843137254902,1
125,4.730951378803531,9.81598467165764,4.828075199704397,3.0,0.9969089983179272,0.0076659548645783724,0.007865500953857768,0.007626910972384748,-0.03058986910981612,0.803921568627451,1
126,5.167798805051594,9.968025629493626,4.853782034538134,3.0,0.996910602436378,0.002212219439878328,0.00547645125958379,0.04985056649542719,-0.02878123798539026,0.7725490196078432,1
127,4.732465617197876,9.425161011739032,4.4699704424881395,5.0,0.8813775032753135,0.002025435704192181,0.0027614310401195647,0.009494066373693547,-0.02349863886699063,0.807843137254902,1
128,5.1822962785229265,10.225818042472776,4.629478992189146,8.0,0.9968938279471155,0.0032760928556175356,0.004542591961677042,0.03410168797615249,-0.026643158655384882,0.788235294117647,1
129,5.126072051030096,10.416078620192467,3.8968849368396388,6.0,0.9803168792912994,0.00560193264055925,0.006429774722457649,0.6056756874814148,-0.06365907995174691,0.7803921568627451,1
130,5.017766982387449,10.151562069904838,4.676446922770939,4.0,0.9964623121557428,0.0033958863940582403,0.005726386422354653,-0.0016342786229775442,-0.04679961658243978,0.796078431372549,1
131,5.063384863467229,10.377869062003887,4.3148975344507186,8.0,0.9866089531919824,0.005135541616228312,0.003519327625939791,0.6487395126255445,0.0226544829805854,0.788235294117647,1
132,5.115310704958135,10.402016874787458,4.212938267747951,4.0,0.9865878897954563,0.002515367322234275,0.003883596775881922,0.20348234768132975,-0.13725057653814865,0.7450980392156863,1
133,4.763883029874763,9.669467496048682,4.724447679619993,5.0,0.9865357137990064,0.004312987589589632,0.006731622775499852,0.0074025797538289865,-0.04198211597616057,0.7764705882352941,1
